"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 28 17:09:43 GMT 2023","Wed Jun 28 17:09:43 GMT 2023","77","","CryptoPriceService API Test - positive","","As user when DELETE resource /cryptocurrency/{id}","","As user when DELETE resource /cryptocurrency/{id}",""
"passed","Wed Jun 28 17:09:39 GMT 2023","Wed Jun 28 17:09:39 GMT 2023","80","","CryptoPriceService API Test - negative","","As user when POST json data to the resource /cryptocurrency with unknown properties","","As user when POST json data to the resource /cryptocurrency with unknown properties",""
"passed","Wed Jun 28 17:11:24 GMT 2023","Wed Jun 28 17:11:29 GMT 2023","5862","","pl.kargolek.tests.InputWalletsUITest","","pl.kargolek.tests.InputWalletsUITest","whenSendWalletAddress_thenShouldBeSavedInTheSessionStorage","whenSendWalletAddress_thenShouldBeSavedInTheSessionStorage(WebDriver, SoftAssertions)","Wallet address should be saved in browser session storage"
"passed","Wed Jun 28 17:09:39 GMT 2023","Wed Jun 28 17:09:39 GMT 2023","110","","CryptoPriceService API Test - negative","","As user when POST json data to the resource /cryptocurrency too short platform property","","As user when POST json data to the resource /cryptocurrency too short platform property",""
"passed","Wed Jun 28 17:09:45 GMT 2023","Wed Jun 28 17:09:46 GMT 2023","71","","WalletService API Test - negative","","As user GET resource /api/v1/wallet/matic/balance with invalid query param syntax","","As user GET resource /api/v1/wallet/matic/balance with invalid query param syntax",""
"passed","Wed Jun 28 17:11:18 GMT 2023","Wed Jun 28 17:11:23 GMT 2023","5265","","pl.kargolek.tests.InputWalletsUITest","","pl.kargolek.tests.InputWalletsUITest","whenOpenWalletPage_thenTitleShouldBeDisplay","whenOpenWalletPage_thenTitleShouldBeDisplay(TestProperty)","When user open wallet's provider page, app title should be display"
"passed","Wed Jun 28 17:09:50 GMT 2023","Wed Jun 28 17:09:50 GMT 2023","113","","WalletService API Test - positive","","As user GET resource /api/v1/wallet/matic/balance for empty wallet and not empty wallet","","As user GET resource /api/v1/wallet/matic/balance for empty wallet and not empty wallet",""
"passed","Wed Jun 28 17:09:46 GMT 2023","Wed Jun 28 17:09:46 GMT 2023","81","","WalletService API Test - negative","","As user GET resource /api/v1/wallet/avax/balance with two wallet address query param is invalid","","As user GET resource /api/v1/wallet/avax/balance with two wallet address query param is invalid",""
"passed","Wed Jun 28 17:13:17 GMT 2023","Wed Jun 28 17:13:23 GMT 2023","6300","","pl.kargolek.tests.BalanceUITest","","pl.kargolek.tests.BalanceUITest","whenMultipleWallets_thenCounterShowsTheNumber","whenMultipleWallets_thenCounterShowsTheNumber(TestData)",""
"passed","Wed Jun 28 17:09:36 GMT 2023","Wed Jun 28 17:09:37 GMT 2023","922","","CryptoPriceService API Test - empty db","","As user when db empty and POST json data to the resource /cryptocurrency/{id}","","As user when db empty and POST json data to the resource /cryptocurrency/{id}",""
