"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 06 19:17:41 GMT 2023","Sat May 06 19:17:49 GMT 2023","7458","","pl.kargolek.tests.TrendLineChartTest","","pl.kargolek.tests.TrendLineChartTest","whenOpenBalancePage_thenTrendChartLabelVisible","whenOpenBalancePage_thenTrendChartLabelVisible(TestData)",""
"passed","Sat May 06 19:18:20 GMT 2023","Sat May 06 19:18:20 GMT 2023","89","","CryptoPriceService API Test - negative","","As user when POST json data to the resource /cryptocurrency too short tokenAddress property","","As user when POST json data to the resource /cryptocurrency too short tokenAddress property",""
"passed","Sat May 06 19:18:19 GMT 2023","Sat May 06 19:18:19 GMT 2023","122","","CryptoPriceService API Test - negative","","As user when POST json data to the resource /cryptocurrency property name too long","","As user when POST json data to the resource /cryptocurrency property name too long",""
"passed","Sat May 06 19:17:57 GMT 2023","Sat May 06 19:18:03 GMT 2023","6785","","pl.kargolek.tests.TrendLineChartTest","","pl.kargolek.tests.TrendLineChartTest","whenWalletBalanceEmpty_thenChartShowsData","whenWalletBalanceEmpty_thenChartShowsData(TestData, VisualCompareService)","When balance empty, chart shows flat line"
"passed","Sat May 06 19:18:22 GMT 2023","Sat May 06 19:18:22 GMT 2023","72","","CryptoPriceService API Test - positive","","As user GET and query resource by name /cryptocurrency?name={token_name_available},{token_name_not_available}","","As user GET and query resource by name /cryptocurrency?name={token_name_available},{token_name_not_available}",""
"passed","Sat May 06 19:18:22 GMT 2023","Sat May 06 19:18:22 GMT 2023","90","","CryptoPriceService API Test - positive","","As user when POST json data to the resource /cryptocurrency","","As user when POST json data to the resource /cryptocurrency",""
"passed","Sat May 06 19:18:22 GMT 2023","Sat May 06 19:18:22 GMT 2023","159","","CryptoPriceService API Test - positive","","As user GET and query resource by name /cryptocurrency/{id_available_1}","","As user GET and query resource by name /cryptocurrency/{id_available_1}",""
"passed","Sat May 06 19:18:17 GMT 2023","Sat May 06 19:18:17 GMT 2023","127","","CryptoPriceService API Test - empty db","","As user when db empty and DELETE resource /cryptocurrency/{id}","","As user when db empty and DELETE resource /cryptocurrency/{id}",""
"passed","Sat May 06 19:18:17 GMT 2023","Sat May 06 19:18:18 GMT 2023","712","","CryptoPriceService API Test - empty db","","As user when db empty and POST json data to the resource /cryptocurrency/{id}","","As user when db empty and POST json data to the resource /cryptocurrency/{id}",""
"passed","Sat May 06 19:18:20 GMT 2023","Sat May 06 19:18:20 GMT 2023","96","","CryptoPriceService API Test - negative","","As user when PUT json data to the resource /cryptocurrency/{id_not_available} without property name","","As user when PUT json data to the resource /cryptocurrency/{id_not_available} without property name",""
"passed","Sat May 06 19:18:14 GMT 2023","Sat May 06 19:18:15 GMT 2023","1537","","CryptoPriceService API Test - empty db","","As user when db empty and GET resource /cryptocurrency","","As user when db empty and GET resource /cryptocurrency",""
"passed","Sat May 06 19:18:21 GMT 2023","Sat May 06 19:18:21 GMT 2023","81","","CryptoPriceService API Test - negative","","As user when DELETE resource /cryptocurrency/{id_not_available}","","As user when DELETE resource /cryptocurrency/{id_not_available}",""
"passed","Sat May 06 19:18:20 GMT 2023","Sat May 06 19:18:20 GMT 2023","75","","CryptoPriceService API Test - negative","","As user when POST json data to the resource /cryptocurrency too short platform property","","As user when POST json data to the resource /cryptocurrency too short platform property",""
"passed","Sat May 06 19:18:20 GMT 2023","Sat May 06 19:18:21 GMT 2023","86","","CryptoPriceService API Test - negative","","As user when PUT json data to the resource /cryptocurrency/{id_available} property symbol too short","","As user when PUT json data to the resource /cryptocurrency/{id_available} property symbol too short",""
"passed","Sat May 06 19:18:19 GMT 2023","Sat May 06 19:18:19 GMT 2023","105","","CryptoPriceService API Test - negative","","As user when POST json data to the resource /cryptocurrency property symbol too short","","As user when POST json data to the resource /cryptocurrency property symbol too short",""
"passed","Sat May 06 19:18:20 GMT 2023","Sat May 06 19:18:20 GMT 2023","78","","CryptoPriceService API Test - negative","","As user when PUT json data to the resource /cryptocurrency/{id_available} property name too long","","As user when PUT json data to the resource /cryptocurrency/{id_available} property name too long",""
"passed","Sat May 06 19:18:21 GMT 2023","Sat May 06 19:18:22 GMT 2023","558","","CryptoPriceService API Test - positive","","As user GET resource /cryptocurrency","","As user GET resource /cryptocurrency",""
"passed","Sat May 06 19:18:16 GMT 2023","Sat May 06 19:18:16 GMT 2023","67","","CryptoPriceService API Test - empty db","","As user when db empty and GET and query resource by name /cryptocurrency?name={token_name}","","As user when db empty and GET and query resource by name /cryptocurrency?name={token_name}",""
"passed","Sat May 06 19:18:20 GMT 2023","Sat May 06 19:18:20 GMT 2023","65","","CryptoPriceService API Test - negative","","As user when POST json data to the resource /cryptocurrency with unknown properties","","As user when POST json data to the resource /cryptocurrency with unknown properties",""
"passed","Sat May 06 19:18:19 GMT 2023","Sat May 06 19:18:19 GMT 2023","124","","CryptoPriceService API Test - negative","","As user when POST json data to the resource /cryptocurrency property name too short","","As user when POST json data to the resource /cryptocurrency property name too short",""
"passed","Sat May 06 19:18:17 GMT 2023","Sat May 06 19:18:17 GMT 2023","173","","CryptoPriceService API Test - empty db","","As user when db empty and PUT json data to the resource /cryptocurrency/{id}","","As user when db empty and PUT json data to the resource /cryptocurrency/{id}",""
"passed","Sat May 06 19:18:18 GMT 2023","Sat May 06 19:18:18 GMT 2023","136","","CryptoPriceService API Test - negative","","As user GET and query resource by name /cryptocurrency?name={token_name_not_available}","","As user GET and query resource by name /cryptocurrency?name={token_name_not_available}",""
"passed","Sat May 06 19:18:22 GMT 2023","Sat May 06 19:18:22 GMT 2023","78","","CryptoPriceService API Test - positive","","As user when PUT json data to the resource /cryptocurrency/{id}","","As user when PUT json data to the resource /cryptocurrency/{id}",""
"passed","Sat May 06 19:18:16 GMT 2023","Sat May 06 19:18:17 GMT 2023","1308","","CryptoPriceService API Test - empty db","","As user when db empty and GET resource /cryptocurrency/contract-address/{address}","","As user when db empty and GET resource /cryptocurrency/contract-address/{address}",""
"passed","Sat May 06 19:18:03 GMT 2023","Sat May 06 19:18:09 GMT 2023","5769","","pl.kargolek.tests.TrendLineChartTest","","pl.kargolek.tests.TrendLineChartTest","whenWalletBalanceMinus10PercentEach_thenShowsCorrectTrendLine","whenWalletBalanceMinus10PercentEach_thenShowsCorrectTrendLine(TestData, TestDataSql, VisualCompareService)",""
