"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Mar 27 23:48:20 GMT 2023","Mon Mar 27 23:48:45 GMT 2023","24997","","pl.kargolek.tests.InputWalletsUITests","","pl.kargolek.tests.InputWalletsUITests","whenSendWalletAddress_thenShouldBeSavedInTheSessionStorage","whenSendWalletAddress_thenShouldBeSavedInTheSessionStorage(WebDriver)","Wallet address should be saved in browser session storage"
"passed","Mon Mar 27 23:47:28 GMT 2023","Mon Mar 27 23:47:31 GMT 2023","3638","","pl.kargolek.tests.WalletProviderErrorHandlerTest","","pl.kargolek.tests.WalletProviderErrorHandlerTest","whenToShortWalletAddress_thenInfoToast","whenToShortWalletAddress_thenInfoToast(TestData)","For too short address system should inform user about wrong action"
"passed","Mon Mar 27 23:47:36 GMT 2023","Mon Mar 27 23:47:41 GMT 2023","5166","","pl.kargolek.tests.InputWalletsUITests","","pl.kargolek.tests.InputWalletsUITests","whenOpenWalletPage_thenInputPlaceholderShouldBeVisible","whenOpenWalletPage_thenInputPlaceholderShouldBeVisible()","User can see placeholder in input field that inform what data should be typed"
"passed","Mon Mar 27 23:48:15 GMT 2023","Mon Mar 27 23:48:20 GMT 2023","4579","","pl.kargolek.tests.InputWalletsUITests","","pl.kargolek.tests.InputWalletsUITests","whenOpenWalletPage_thenTitleShouldBeDisplay","whenOpenWalletPage_thenTitleShouldBeDisplay(TestProperty)","When user open wallet's provider page, app title should be display"
"passed","Mon Mar 27 23:47:41 GMT 2023","Mon Mar 27 23:47:45 GMT 2023","4069","","pl.kargolek.tests.InputWalletsUITests","","pl.kargolek.tests.InputWalletsUITests","whenOpenWalletPage_thenPriceBannerShouldBeAvailable","whenOpenWalletPage_thenPriceBannerShouldBeAvailable()","Price banner component should be attached to /wallet page"
"passed","Mon Mar 27 23:47:06 GMT 2023","Mon Mar 27 23:47:11 GMT 2023","5177","","pl.kargolek.tests.WalletProviderErrorHandlerTest","","pl.kargolek.tests.WalletProviderErrorHandlerTest","whenInvalidWalletAddress_thenInfoToast","whenInvalidWalletAddress_thenInfoToast(TestData)","For invalid address system should inform user about wrong action"
"passed","Mon Mar 27 23:47:17 GMT 2023","Mon Mar 27 23:47:23 GMT 2023","6392","","pl.kargolek.tests.WalletProviderErrorHandlerTest","","pl.kargolek.tests.WalletProviderErrorHandlerTest","whenNoEthPolygonPrice_thenSystemError","whenNoEthPolygonPrice_thenSystemError(TestData, TestDataSql, WebDriver)","For case of crypto price is not available"
"passed","Mon Mar 27 23:47:32 GMT 2023","Mon Mar 27 23:47:36 GMT 2023","4471","","pl.kargolek.tests.HomePageTest","","pl.kargolek.tests.HomePageTest","whenOpenAppBaseURL_thenRedirectToWalletPath","whenOpenAppBaseURL_thenRedirectToWalletPath(WebDriver, InitPages)","Opening main URL app runs routing to /wallet path"
"passed","Mon Mar 27 23:46:49 GMT 2023","Mon Mar 27 23:46:57 GMT 2023","8176","","pl.kargolek.tests.WalletProviderErrorHandlerTest","","pl.kargolek.tests.WalletProviderErrorHandlerTest","whenNoEthPrice_thenSystemError","whenNoEthPrice_thenSystemError(TestData, TestDataSql, WebDriver)","For case of crypto price is not available"
"passed","Mon Mar 27 23:47:11 GMT 2023","Mon Mar 27 23:47:17 GMT 2023","5639","","pl.kargolek.tests.WalletProviderErrorHandlerTest","","pl.kargolek.tests.WalletProviderErrorHandlerTest","whenInvalidAddress_thenUrlPathMaintain","whenInvalidAddress_thenUrlPathMaintain(TestData, WebDriver)","System navigate to /balance and if error occurred then should get back to /wallet path"
