"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 27 12:59:37 GMT 2023","Tue Jun 27 12:59:37 GMT 2023","199","","CryptoPriceService API Test - positive","","As user when POST json data to the resource /cryptocurrency","","As user when POST json data to the resource /cryptocurrency",""
"passed","Tue Jun 27 13:02:31 GMT 2023","Tue Jun 27 13:02:36 GMT 2023","5251","","pl.kargolek.tests.BalanceUITest","","pl.kargolek.tests.BalanceUITest","whenMultipleWallets_thenCounterShowsTheNumber","whenMultipleWallets_thenCounterShowsTheNumber(TestData)",""
"passed","Tue Jun 27 12:59:41 GMT 2023","Tue Jun 27 12:59:41 GMT 2023","84","","WalletService API Test - negative","","As user GET resource /api/v1/wallet/matic/balance with empty prices for MATIC","","As user GET resource /api/v1/wallet/matic/balance with empty prices for MATIC",""
"passed","Tue Jun 27 12:59:35 GMT 2023","Tue Jun 27 12:59:35 GMT 2023","109","","CryptoPriceService API Test - negative","","As user when PUT json data to the resource /cryptocurrency/{id_available} property symbol too short","","As user when PUT json data to the resource /cryptocurrency/{id_available} property symbol too short",""
"passed","Tue Jun 27 12:59:46 GMT 2023","Tue Jun 27 12:59:47 GMT 2023","181","","WalletService API Test - positive","","As user GET resource /api/v1/wallet/avax/balance for single wallet","","As user GET resource /api/v1/wallet/avax/balance for single wallet",""
"passed","Tue Jun 27 12:59:38 GMT 2023","Tue Jun 27 12:59:38 GMT 2023","90","","WalletService API Test - negative","","As user GET resource /api/v1/wallet/eth/balance with one wallet address query param is invalid","","As user GET resource /api/v1/wallet/eth/balance with one wallet address query param is invalid",""
"passed","Tue Jun 27 12:59:56 GMT 2023","Tue Jun 27 13:00:06 GMT 2023","9721","","pl.kargolek.tests.InputWalletsUITest","","pl.kargolek.tests.InputWalletsUITest","whenOpenWalletPage_thenInputPlaceholderShouldBeVisible","whenOpenWalletPage_thenInputPlaceholderShouldBeVisible()","User can see placeholder in input field that inform what data should be typed"
"passed","Tue Jun 27 12:59:38 GMT 2023","Tue Jun 27 12:59:38 GMT 2023","147","","WalletService API Test - negative","","As user GET resource /api/v1/wallet/eth/balance with invalid too long wallet address","","As user GET resource /api/v1/wallet/eth/balance with invalid too long wallet address",""
"passed","Tue Jun 27 12:59:32 GMT 2023","Tue Jun 27 12:59:33 GMT 2023","176","","CryptoPriceService API Test - negative","","As user when POST json data to the resource /cryptocurrency property name not match with symbol","","As user when POST json data to the resource /cryptocurrency property name not match with symbol",""
"passed","Tue Jun 27 13:00:51 GMT 2023","Tue Jun 27 13:00:57 GMT 2023","5777","","pl.kargolek.tests.BalanceUITest","","pl.kargolek.tests.BalanceUITest","whenWalletValid_thenTotalValue","whenWalletValid_thenTotalValue(TestData, SoftAssertions)","Total asset value based on the value of each wallet for each token"
"passed","Tue Jun 27 13:04:44 GMT 2023","Tue Jun 27 13:04:52 GMT 2023","7265","","pl.kargolek.tests.TrendLineChartTest","","pl.kargolek.tests.TrendLineChartTest","whenWalletBalanceNotEmpty_thenChartShowsData","whenWalletBalanceNotEmpty_thenChartShowsData(TestData, VisualCompareService)",""
