"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 21 09:25:25 GMT 2023","Wed Jun 21 09:25:25 GMT 2023","145","","WalletService API Test - negative","","As user GET resource /api/v1/wallet/matic/balance with current price for MATIC is null","","As user GET resource /api/v1/wallet/matic/balance with current price for MATIC is null",""
"passed","Wed Jun 21 09:25:21 GMT 2023","Wed Jun 21 09:25:21 GMT 2023","98","","CryptoPriceService API Test - negative","","As user when POST json data to the resource /cryptocurrency too long platform property","","As user when POST json data to the resource /cryptocurrency too long platform property",""
"passed","Wed Jun 21 09:24:57 GMT 2023","Wed Jun 21 09:25:04 GMT 2023","7268","","pl.kargolek.tests.TrendLineChartTest","","pl.kargolek.tests.TrendLineChartTest","whenWalletBalanceEmpty_thenChartShowsData","whenWalletBalanceEmpty_thenChartShowsData(TestData, VisualCompareService)","When balance empty, chart shows flat line"
"passed","Wed Jun 21 09:25:20 GMT 2023","Wed Jun 21 09:25:20 GMT 2023","83","","CryptoPriceService API Test - negative","","As user when POST json data to the resource /cryptocurrency property symbol too short","","As user when POST json data to the resource /cryptocurrency property symbol too short",""
"passed","Wed Jun 21 09:25:20 GMT 2023","Wed Jun 21 09:25:21 GMT 2023","108","","CryptoPriceService API Test - negative","","As user when POST json data to the resource /cryptocurrency property symbol not allowed char","","As user when POST json data to the resource /cryptocurrency property symbol not allowed char",""
"passed","Wed Jun 21 09:25:21 GMT 2023","Wed Jun 21 09:25:21 GMT 2023","116","","CryptoPriceService API Test - negative","","As user when POST json data to the resource /cryptocurrency with symbol unknown","","As user when POST json data to the resource /cryptocurrency with symbol unknown",""
"passed","Wed Jun 21 09:25:17 GMT 2023","Wed Jun 21 09:25:17 GMT 2023","79","","CryptoPriceService API Test - empty db","","As user when db empty and GET and query resource by name /cryptocurrency?name={token_name}","","As user when db empty and GET and query resource by name /cryptocurrency?name={token_name}",""
"passed","Wed Jun 21 09:25:30 GMT 2023","Wed Jun 21 09:25:32 GMT 2023","1401","","WalletService API Test - positive","","As user GET resource /api/v1/wallet/avax/balance for 22 wallet addresses","","As user GET resource /api/v1/wallet/avax/balance for 22 wallet addresses",""
"passed","Wed Jun 21 09:25:25 GMT 2023","Wed Jun 21 09:25:26 GMT 2023","127","","WalletService API Test - negative","","As user GET resource /api/v1/wallet/avax/balance with empty prices for AVAX","","As user GET resource /api/v1/wallet/avax/balance with empty prices for AVAX",""
"passed","Wed Jun 21 09:25:21 GMT 2023","Wed Jun 21 09:25:21 GMT 2023","74","","CryptoPriceService API Test - negative","","As user when PUT json data to the resource /cryptocurrency/{id_available} property name too long","","As user when PUT json data to the resource /cryptocurrency/{id_available} property name too long",""
"passed","Wed Jun 21 09:25:26 GMT 2023","Wed Jun 21 09:25:26 GMT 2023","100","","WalletService API Test - positive","","As user GET resource /api/v1/wallet/eth/balance for empty wallet  and not empty wallet","","As user GET resource /api/v1/wallet/eth/balance for empty wallet  and not empty wallet",""
"passed","Wed Jun 21 09:25:22 GMT 2023","Wed Jun 21 09:25:22 GMT 2023","142","","CryptoPriceService API Test - negative","","As user when PUT json data to the resource /cryptocurrency/{id_available} property symbol too long","","As user when PUT json data to the resource /cryptocurrency/{id_available} property symbol too long",""
"passed","Wed Jun 21 09:24:50 GMT 2023","Wed Jun 21 09:24:57 GMT 2023","6569","","pl.kargolek.tests.TrendLineChartTest","","pl.kargolek.tests.TrendLineChartTest","whenWalletBalanceNotEmpty_thenChartShowsData","whenWalletBalanceNotEmpty_thenChartShowsData(TestData, VisualCompareService)",""
"passed","Wed Jun 21 09:25:25 GMT 2023","Wed Jun 21 09:25:25 GMT 2023","58","","WalletService API Test - negative","","As user GET resource /api/v1/wallet/avax/balance with invalid wallet","","As user GET resource /api/v1/wallet/avax/balance with invalid wallet",""
"passed","Wed Jun 21 09:25:28 GMT 2023","Wed Jun 21 09:25:30 GMT 2023","1519","","WalletService API Test - positive","","As user GET resource /api/v1/wallet/matic/balance for 44 wallet addresses","","As user GET resource /api/v1/wallet/matic/balance for 44 wallet addresses",""
"passed","Wed Jun 21 09:25:18 GMT 2023","Wed Jun 21 09:25:18 GMT 2023","102","","CryptoPriceService API Test - empty db","","As user when db empty and DELETE resource /cryptocurrency/{id}","","As user when db empty and DELETE resource /cryptocurrency/{id}",""
"passed","Wed Jun 21 09:25:24 GMT 2023","Wed Jun 21 09:25:24 GMT 2023","58","","WalletService API Test - negative","","As user GET resource /api/v1/wallet/eth/balance with one wallet address query param is invalid","","As user GET resource /api/v1/wallet/eth/balance with one wallet address query param is invalid",""
"passed","Wed Jun 21 09:25:21 GMT 2023","Wed Jun 21 09:25:22 GMT 2023","76","","CryptoPriceService API Test - negative","","As user when PUT json data to the resource /cryptocurrency/{id_available} property symbol too short","","As user when PUT json data to the resource /cryptocurrency/{id_available} property symbol too short",""
"passed","Wed Jun 21 09:25:30 GMT 2023","Wed Jun 21 09:25:30 GMT 2023","108","","WalletService API Test - positive","","As user GET resource /api/v1/wallet/avax/balance for multiple wallets","","As user GET resource /api/v1/wallet/avax/balance for multiple wallets",""
"passed","Wed Jun 21 09:25:30 GMT 2023","Wed Jun 21 09:25:30 GMT 2023","89","","WalletService API Test - positive","","As user GET resource /api/v1/wallet/avax/balance for multiple wallets in single query param","","As user GET resource /api/v1/wallet/avax/balance for multiple wallets in single query param",""
"passed","Wed Jun 21 09:25:24 GMT 2023","Wed Jun 21 09:25:24 GMT 2023","59","","WalletService API Test - negative","","As user GET resource /api/v1/wallet/eth/balance with invalid too long wallet address","","As user GET resource /api/v1/wallet/eth/balance with invalid too long wallet address",""
"passed","Wed Jun 21 09:25:22 GMT 2023","Wed Jun 21 09:25:22 GMT 2023","116","","CryptoPriceService API Test - negative","","As user when PUT json data to the resource /cryptocurrency/{id_available} too long platform property","","As user when PUT json data to the resource /cryptocurrency/{id_available} too long platform property",""
"passed","Wed Jun 21 09:25:28 GMT 2023","Wed Jun 21 09:25:28 GMT 2023","121","","WalletService API Test - positive","","As user GET resource /api/v1/wallet/matic/balance for multiple wallets in single query param","","As user GET resource /api/v1/wallet/matic/balance for multiple wallets in single query param",""
"passed","Wed Jun 21 09:25:25 GMT 2023","Wed Jun 21 09:25:25 GMT 2023","67","","WalletService API Test - negative","","As user GET resource /api/v1/wallet/avax/balance with invalid too short wallet address","","As user GET resource /api/v1/wallet/avax/balance with invalid too short wallet address",""
"passed","Wed Jun 21 09:25:25 GMT 2023","Wed Jun 21 09:25:25 GMT 2023","64","","WalletService API Test - negative","","As user GET resource /api/v1/wallet/avax/balance with invalid too long wallet address","","As user GET resource /api/v1/wallet/avax/balance with invalid too long wallet address",""
"passed","Wed Jun 21 09:25:20 GMT 2023","Wed Jun 21 09:25:20 GMT 2023","122","","CryptoPriceService API Test - negative","","As user when POST json data to the resource /cryptocurrency property name not match with symbol","","As user when POST json data to the resource /cryptocurrency property name not match with symbol",""
"passed","Wed Jun 21 09:25:22 GMT 2023","Wed Jun 21 09:25:22 GMT 2023","87","","CryptoPriceService API Test - negative","","As user when PUT json data to the resource /cryptocurrency/{id_available} too short platform property","","As user when PUT json data to the resource /cryptocurrency/{id_available} too short platform property",""
"passed","Wed Jun 21 09:25:28 GMT 2023","Wed Jun 21 09:25:28 GMT 2023","99","","WalletService API Test - positive","","As user GET resource /api/v1/wallet/matic/balance for single wallet","","As user GET resource /api/v1/wallet/matic/balance for single wallet",""
